id,name,category,value,memo
29791,item_029791,A,890,memo_029791
29792,item_029792,B,891,memo_029792
29793,item_029793,C,892,memo_029793
29794,item_029794,A,893,memo_029794
29795,item_029795,B,894,memo_029795
29796,item_029796,C,895,memo_029796
29797,item_029797,A,896,memo_029797
29798,item_029798,B,897,memo_029798
29799,item_029799,C,898,memo_029799
29800,item_029800,A,899,memo_029800
29801,item_029801,B,900,memo_029801
29802,item_029802,C,901,memo_029802
29803,item_029803,A,902,memo_029803
29804,item_029804,B,903,memo_029804
29805,item_029805,C,904,memo_029805
29806,item_029806,A,905,memo_029806
29807,item_029807,B,906,memo_029807
29808,item_029808,C,907,memo_029808
29809,item_029809,A,908,memo_029809
29810,item_029810,B,909,memo_029810
29811,item_029811,C,910,memo_029811
29812,item_029812,A,911,memo_029812
29813,item_029813,B,912,memo_029813
29814,item_029814,C,913,memo_029814
29815,item_029815,A,914,memo_029815
29816,item_029816,B,915,memo_029816
29817,item_029817,C,916,memo_029817
29818,item_029818,A,917,memo_029818
29819,item_029819,B,918,memo_029819
29820,item_029820,C,919,memo_029820
29821,item_029821,A,920,memo_029821
29822,item_029822,B,921,memo_029822
29823,item_029823,C,922,memo_029823
29824,item_029824,A,923,memo_029824
29825,item_029825,B,924,memo_029825
29826,item_029826,C,925,memo_029826
29827,item_029827,A,926,memo_029827
29828,item_029828,B,927,memo_029828
29829,item_029829,C,928,memo_029829
29830,item_029830,A,929,memo_029830
29831,item_029831,B,930,memo_029831
29832,item_029832,C,931,memo_029832
29833,item_029833,A,932,memo_029833
29834,item_029834,B,933,memo_029834
29835,item_029835,C,934,memo_029835
29836,item_029836,A,935,memo_029836
29837,item_029837,B,936,memo_029837
29838,item_029838,C,937,memo_029838
29839,item_029839,A,938,memo_029839
29840,item_029840,B,939,memo_029840
29841,item_029841,C,940,memo_029841
29842,item_029842,A,941,memo_029842
29843,item_029843,B,942,memo_029843
29844,item_029844,C,943,memo_029844
29845,item_029845,A,944,memo_029845
29846,item_029846,B,945,memo_029846
29847,item_029847,C,946,memo_029847
29848,item_029848,A,947,memo_029848
29849,item_029849,B,948,memo_029849
29850,item_029850,C,949,memo_029850
29851,item_029851,A,950,memo_029851
29852,item_029852,B,951,memo_029852
29853,item_029853,C,952,memo_029853
29854,item_029854,A,953,memo_029854
29855,item_029855,B,954,memo_029855
29856,item_029856,C,955,memo_029856
29857,item_029857,A,956,memo_029857
29858,item_029858,B,957,memo_029858
29859,item_029859,C,958,memo_029859
29860,item_029860,A,959,memo_029860
29861,item_029861,B,960,memo_029861
29862,item_029862,C,961,memo_029862
29863,item_029863,A,962,memo_029863
29864,item_029864,B,963,memo_029864
29865,item_029865,C,964,memo_029865
29866,item_029866,A,965,memo_029866
29867,item_029867,B,966,memo_029867
29868,item_029868,C,967,memo_029868
29869,item_029869,A,968,memo_029869
29870,item_029870,B,969,memo_029870
29871,item_029871,C,970,memo_029871
29872,item_029872,A,971,memo_029872
29873,item_029873,B,972,memo_029873
29874,item_029874,C,973,memo_029874
29875,item_029875,A,974,memo_029875
29876,item_029876,B,975,memo_029876
29877,item_029877,C,976,memo_029877
29878,item_029878,A,977,memo_029878
29879,item_029879,B,978,memo_029879
29880,item_029880,C,979,memo_029880
29881,item_029881,A,980,memo_029881
29882,item_029882,B,981,memo_029882
29883,item_029883,C,982,memo_029883
29884,item_029884,A,983,memo_029884
29885,item_029885,B,984,memo_029885
29886,item_029886,C,985,memo_029886
29887,item_029887,A,986,memo_029887
29888,item_029888,B,987,memo_029888
29889,item_029889,C,988,memo_029889
29890,item_029890,A,989,memo_029890
29891,item_029891,B,990,memo_029891
29892,item_029892,C,991,memo_029892
29893,item_029893,A,992,memo_029893
29894,item_029894,B,993,memo_029894
29895,item_029895,C,994,memo_029895
29896,item_029896,A,995,memo_029896
29897,item_029897,B,996,memo_029897
29898,item_029898,C,997,memo_029898
29899,item_029899,A,998,memo_029899
29900,item_029900,B,999,memo_029900
29901,item_029901,C,1000,memo_029901
29902,item_029902,A,1001,memo_029902
29903,item_029903,B,1002,memo_029903
29904,item_029904,C,1003,memo_029904
29905,item_029905,A,1004,memo_029905
29906,item_029906,B,1005,memo_029906
29907,item_029907,C,1006,memo_029907
29908,item_029908,A,1007,memo_029908
29909,item_029909,B,1008,memo_029909
29910,item_029910,C,1009,memo_029910
29911,item_029911,A,1010,memo_029911
29912,item_029912,B,1011,memo_029912
29913,item_029913,C,1012,memo_029913
29914,item_029914,A,1013,memo_029914
29915,item_029915,B,1014,memo_029915
29916,item_029916,C,1015,memo_029916
29917,item_029917,A,1016,memo_029917
29918,item_029918,B,1017,memo_029918
29919,item_029919,C,1018,memo_029919
29920,item_029920,A,1019,memo_029920
29921,item_029921,B,1020,memo_029921
29922,item_029922,C,1021,memo_029922
29923,item_029923,A,1022,memo_029923
29924,item_029924,B,1023,memo_029924
29925,item_029925,C,1024,memo_029925
29926,item_029926,A,1025,memo_029926
29927,item_029927,B,1026,memo_029927
29928,item_029928,C,1027,memo_029928
29929,item_029929,A,1028,memo_029929
29930,item_029930,B,1029,memo_029930
29931,item_029931,C,1030,memo_029931
29932,item_029932,A,1031,memo_029932
29933,item_029933,B,1032,memo_029933
29934,item_029934,C,1033,memo_029934
29935,item_029935,A,1034,memo_029935
29936,item_029936,B,1035,memo_029936
29937,item_029937,C,1036,memo_029937
29938,item_029938,A,1037,memo_029938
29939,item_029939,B,1038,memo_029939
29940,item_029940,C,1039,memo_029940
29941,item_029941,A,1040,memo_029941
29942,item_029942,B,1041,memo_029942
29943,item_029943,C,1042,memo_029943
29944,item_029944,A,1043,memo_029944
29945,item_029945,B,1044,memo_029945
29946,item_029946,C,1045,memo_029946
29947,item_029947,A,1046,memo_029947
29948,item_029948,B,1047,memo_029948
29949,item_029949,C,1048,memo_029949
29950,item_029950,A,1049,memo_029950
29951,item_029951,B,1050,memo_029951
29952,item_029952,C,1051,memo_029952
29953,item_029953,A,1052,memo_029953
29954,item_029954,B,1053,memo_029954
29955,item_029955,C,1054,memo_029955
29956,item_029956,A,1055,memo_029956
29957,item_029957,B,1056,memo_029957
29958,item_029958,C,1057,memo_029958
29959,item_029959,A,1058,memo_029959
29960,item_029960,B,1059,memo_029960
29961,item_029961,C,1060,memo_029961
29962,item_029962,A,1061,memo_029962
29963,item_029963,B,1062,memo_029963
29964,item_029964,C,1063,memo_029964
29965,item_029965,A,1064,memo_029965
29966,item_029966,B,1065,memo_029966
29967,item_029967,C,1066,memo_029967
29968,item_029968,A,1067,memo_029968
29969,item_029969,B,1068,memo_029969
29970,item_029970,C,1069,memo_029970
29971,item_029971,A,1070,memo_029971
29972,item_029972,B,1071,memo_029972
29973,item_029973,C,1072,memo_029973
29974,item_029974,A,1073,memo_029974
29975,item_029975,B,1074,memo_029975
29976,item_029976,C,1075,memo_029976
29977,item_029977,A,1076,memo_029977
29978,item_029978,B,1077,memo_029978
29979,item_029979,C,1078,memo_029979
29980,item_029980,A,1079,memo_029980
29981,item_029981,B,1080,memo_029981
29982,item_029982,C,1081,memo_029982
29983,item_029983,A,1082,memo_029983
29984,item_029984,B,1083,memo_029984
29985,item_029985,C,1084,memo_029985
29986,item_029986,A,1085,memo_029986
29987,item_029987,B,1086,memo_029987
29988,item_029988,C,1087,memo_029988
29989,item_029989,A,1088,memo_029989
29990,item_029990,B,1089,memo_029990
29991,item_029991,C,1090,memo_029991
29992,item_029992,A,1091,memo_029992
29993,item_029993,B,1092,memo_029993
29994,item_029994,C,1093,memo_029994
29995,item_029995,A,1094,memo_029995
29996,item_029996,B,1095,memo_029996
29997,item_029997,C,1096,memo_029997
29998,item_029998,A,1097,memo_029998
29999,item_029999,B,1098,memo_029999
30000,item_030000,C,1099,memo_030000
30001,item_030001,A,100,memo_030001
30002,item_030002,B,101,memo_030002
30003,item_030003,C,102,memo_030003
30004,item_030004,A,103,memo_030004
30005,item_030005,B,104,memo_030005
30006,item_030006,C,105,memo_030006
30007,item_030007,A,106,memo_030007
30008,item_030008,B,107,memo_030008
30009,item_030009,C,108,memo_030009
30010,item_030010,A,109,memo_030010
30011,item_030011,B,110,memo_030011
30012,item_030012,C,111,memo_030012
30013,item_030013,A,112,memo_030013
30014,item_030014,B,113,memo_030014
30015,item_030015,C,114,memo_030015
30016,item_030016,A,115,memo_030016
30017,item_030017,B,116,memo_030017
30018,item_030018,C,117,memo_030018
30019,item_030019,A,118,memo_030019
30020,item_030020,B,119,memo_030020
30021,item_030021,C,120,memo_030021
30022,item_030022,A,121,memo_030022
30023,item_030023,B,122,memo_030023
30024,item_030024,C,123,memo_030024
30025,item_030025,A,124,memo_030025
30026,item_030026,B,125,memo_030026
30027,item_030027,C,126,memo_030027
30028,item_030028,A,127,memo_030028
30029,item_030029,B,128,memo_030029
30030,item_030030,C,129,memo_030030
30031,item_030031,A,130,memo_030031
30032,item_030032,B,131,memo_030032
30033,item_030033,C,132,memo_030033
30034,item_030034,A,133,memo_030034
30035,item_030035,B,134,memo_030035
30036,item_030036,C,135,memo_030036
30037,item_030037,A,136,memo_030037
30038,item_030038,B,137,memo_030038
30039,item_030039,C,138,memo_030039
30040,item_030040,A,139,memo_030040
30041,item_030041,B,140,memo_030041
30042,item_030042,C,141,memo_030042
30043,item_030043,A,142,memo_030043
30044,item_030044,B,143,memo_030044
30045,item_030045,C,144,memo_030045
30046,item_030046,A,145,memo_030046
30047,item_030047,B,146,memo_030047
30048,item_030048,C,147,memo_030048
30049,item_030049,A,148,memo_030049
30050,item_030050,B,149,memo_030050
30051,item_030051,C,150,memo_030051
30052,item_030052,A,151,memo_030052
30053,item_030053,B,152,memo_030053
30054,item_030054,C,153,memo_030054
30055,item_030055,A,154,memo_030055
30056,item_030056,B,155,memo_030056
30057,item_030057,C,156,memo_030057
30058,item_030058,A,157,memo_030058
30059,item_030059,B,158,memo_030059
30060,item_030060,C,159,memo_030060
30061,item_030061,A,160,memo_030061
30062,item_030062,B,161,memo_030062
30063,item_030063,C,162,memo_030063
30064,item_030064,A,163,memo_030064
30065,item_030065,B,164,memo_030065
30066,item_030066,C,165,memo_030066
30067,item_030067,A,166,memo_030067
30068,item_030068,B,167,memo_030068
30069,item_030069,C,168,memo_030069
30070,item_030070,A,169,memo_030070
30071,item_030071,B,170,memo_030071
30072,item_030072,C,171,memo_030072
30073,item_030073,A,172,memo_030073
30074,item_030074,B,173,memo_030074
30075,item_030075,C,174,memo_030075
30076,item_030076,A,175,memo_030076
30077,item_030077,B,176,memo_030077
30078,item_030078,C,177,memo_030078
30079,item_030079,A,178,memo_030079
30080,item_030080,B,179,memo_030080
30081,item_030081,C,180,memo_030081
30082,item_030082,A,181,memo_030082
30083,item_030083,B,182,memo_030083
30084,item_030084,C,183,memo_030084
30085,item_030085,A,184,memo_030085
30086,item_030086,B,185,memo_030086
30087,item_030087,C,186,memo_030087
30088,item_030088,A,187,memo_030088
30089,item_030089,B,188,memo_030089
30090,item_030090,C,189,memo_030090
30091,item_030091,A,190,memo_030091
30092,item_030092,B,191,memo_030092
30093,item_030093,C,192,memo_030093
30094,item_030094,A,193,memo_030094
30095,item_030095,B,194,memo_030095
30096,item_030096,C,195,memo_030096
30097,item_030097,A,196,memo_030097
30098,item_030098,B,197,memo_030098
30099,item_030099,C,198,memo_030099
30100,item_030100,A,199,memo_030100
30101,item_030101,B,200,memo_030101
30102,item_030102,C,201,memo_030102
30103,item_030103,A,202,memo_030103
30104,item_030104,B,203,memo_030104
30105,item_030105,C,204,memo_030105
30106,item_030106,A,205,memo_030106
30107,item_030107,B,206,memo_030107
30108,item_030108,C,207,memo_030108
30109,item_030109,A,208,memo_030109
30110,item_030110,B,209,memo_030110
30111,item_030111,C,210,memo_030111
30112,item_030112,A,211,memo_030112
30113,item_030113,B,212,memo_030113
30114,item_030114,C,213,memo_030114
30115,item_030115,A,214,memo_030115
30116,item_030116,B,215,memo_030116
30117,item_030117,C,216,memo_030117
30118,item_030118,A,217,memo_030118
30119,item_030119,B,218,memo_030119
30120,item_030120,C,219,memo_030120
30121,item_030121,A,220,memo_030121
30122,item_030122,B,221,memo_030122
30123,item_030123,C,222,memo_030123
30124,item_030124,A,223,memo_030124
30125,item_030125,B,224,memo_030125
30126,item_030126,C,225,memo_030126
30127,item_030127,A,226,memo_030127
30128,item_030128,B,227,memo_030128
30129,item_030129,C,228,memo_030129
30130,item_030130,A,229,memo_030130
30131,item_030131,B,230,memo_030131
30132,item_030132,C,231,memo_030132
30133,item_030133,A,232,memo_030133
30134,item_030134,B,233,memo_030134
30135,item_030135,C,234,memo_030135
30136,item_030136,A,235,memo_030136
30137,item_030137,B,236,memo_030137
30138,item_030138,C,237,memo_030138
30139,item_030139,A,238,memo_030139
30140,item_030140,B,239,memo_030140
30141,item_030141,C,240,memo_030141
30142,item_030142,A,241,memo_030142
30143,item_030143,B,242,memo_030143
30144,item_030144,C,243,memo_030144
30145,item_030145,A,244,memo_030145
30146,item_030146,B,245,memo_030146
30147,item_030147,C,246,memo_030147
30148,item_030148,A,247,memo_030148
30149,item_030149,B,248,memo_030149
30150,item_030150,C,249,memo_030150
30151,item_030151,A,250,memo_030151
30152,item_030152,B,251,memo_030152
30153,item_030153,C,252,memo_030153
30154,item_030154,A,253,memo_030154
30155,item_030155,B,254,memo_030155
30156,item_030156,C,255,memo_030156
30157,item_030157,A,256,memo_030157
30158,item_030158,B,257,memo_030158
30159,item_030159,C,258,memo_030159
30160,item_030160,A,259,memo_030160
30161,item_030161,B,260,memo_030161
30162,item_030162,C,261,memo_030162
30163,item_030163,A,262,memo_030163
30164,item_030164,B,263,memo_030164
30165,item_030165,C,264,memo_030165
30166,item_030166,A,265,memo_030166
30167,item_030167,B,266,memo_030167
30168,item_030168,C,267,memo_030168
30169,item_030169,A,268,memo_030169
30170,item_030170,B,269,memo_030170
30171,item_030171,C,270,memo_030171
30172,item_030172,A,271,memo_030172
30173,item_030173,B,272,memo_030173
30174,item_030174,C,273,memo_030174
30175,item_030175,A,274,memo_030175
30176,item_030176,B,275,memo_030176
30177,item_030177,C,276,memo_030177
30178,item_030178,A,277,memo_030178
30179,item_030179,B,278,memo_030179
30180,item_030180,C,279,memo_030180
30181,item_030181,A,280,memo_030181
30182,item_030182,B,281,memo_030182
30183,item_030183,C,282,memo_030183
30184,item_030184,A,283,memo_030184
30185,item_030185,B,284,memo_030185
30186,item_030186,C,285,memo_030186
30187,item_030187,A,286,memo_030187
30188,item_030188,B,287,memo_030188
30189,item_030189,C,288,memo_030189
30190,item_030190,A,289,memo_030190
30191,item_030191,B,290,memo_030191
30192,item_030192,C,291,memo_030192
30193,item_030193,A,292,memo_030193
30194,item_030194,B,293,memo_030194
30195,item_030195,C,294,memo_030195
30196,item_030196,A,295,memo_030196
30197,item_030197,B,296,memo_030197
30198,item_030198,C,297,memo_030198
30199,item_030199,A,298,memo_030199
30200,item_030200,B,299,memo_030200
30201,item_030201,C,300,memo_030201
30202,item_030202,A,301,memo_030202
30203,item_030203,B,302,memo_030203
30204,item_030204,C,303,memo_030204
30205,item_030205,A,304,memo_030205
30206,item_030206,B,305,memo_030206
30207,item_030207,C,306,memo_030207
30208,item_030208,A,307,memo_030208
30209,item_030209,B,308,memo_030209
30210,item_030210,C,309,memo_030210
30211,item_030211,A,310,memo_030211
30212,item_030212,B,311,memo_030212
30213,item_030213,C,312,memo_030213
30214,item_030214,A,313,memo_030214
30215,item_030215,B,314,memo_030215
30216,item_030216,C,315,memo_030216
30217,item_030217,A,316,memo_030217
30218,item_030218,B,317,memo_030218
30219,item_030219,C,318,memo_030219
30220,item_030220,A,319,memo_030220
30221,item_030221,B,320,memo_030221
30222,item_030222,C,321,memo_030222
30223,item_030223,A,322,memo_030223
30224,item_030224,B,323,memo_030224
30225,item_030225,C,324,memo_030225
30226,item_030226,A,325,memo_030226
30227,item_030227,B,326,memo_030227
30228,item_030228,C,327,memo_030228
30229,item_030229,A,328,memo_030229
30230,item_030230,B,329,memo_030230
30231,item_030231,C,330,memo_030231
30232,item_030232,A,331,memo_030232
30233,item_030233,B,332,memo_030233
30234,item_030234,C,333,memo_030234
30235,item_030235,A,334,memo_030235
30236,item_030236,B,335,memo_030236
30237,item_030237,C,336,memo_030237
30238,item_030238,A,337,memo_030238
30239,item_030239,B,338,memo_030239
30240,item_030240,C,339,memo_030240
30241,item_030241,A,340,memo_030241
30242,item_030242,B,341,memo_030242
30243,item_030243,C,342,memo_030243
30244,item_030244,A,343,memo_030244
30245,item_030245,B,344,memo_030245
30246,item_030246,C,345,memo_030246
30247,item_030247,A,346,memo_030247
30248,item_030248,B,347,memo_030248
30249,item_030249,C,348,memo_030249
30250,item_030250,A,349,memo_030250
30251,item_030251,B,350,memo_030251
30252,item_030252,C,351,memo_030252
30253,item_030253,A,352,memo_030253
30254,item_030254,B,353,memo_030254
30255,item_030255,C,354,memo_030255
30256,item_030256,A,355,memo_030256
30257,item_030257,B,356,memo_030257
30258,item_030258,C,357,memo_030258
30259,item_030259,A,358,memo_030259
30260,item_030260,B,359,memo_030260
30261,item_030261,C,360,memo_030261
